"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Liberia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",43.584,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",68.564,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",75.018,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",61.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2017",60.4,,,,"Data reference period: End of the year"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",68.1,,,,"Data reference period: End of the year"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",53.1,,,,"Data reference period: End of the year"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",49.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",70.458,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",31.984,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",57.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",67.129,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",48.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",63.117,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.483,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.492,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.243,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",66.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.229,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.175,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",67.787,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",55.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",72.3,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",77.78,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",67.23,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Morocco","LFS - National Employment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",44.3,,,,"Employment definition: Excluding own-use production workers"
"Morocco","LFS - National Employment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",69.6,,,,"Employment definition: Excluding own-use production workers"
"Morocco","LFS - National Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",19.8,,,,"Employment definition: Excluding own-use production workers"
"Monaco","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",48.25,,,,"Age coverage - minimum age: 17 years old"
"Monaco","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",57.19,,,,"Age coverage - minimum age: 17 years old"
"Monaco","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",39.8,,,,"Age coverage - minimum age: 17 years old"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",70.787,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",71.66,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",70.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",75.013,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",81.557,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",68.88,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",63.632,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",78.597,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",50.606,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",60.384,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",76.353,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",46.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Marshall Islands","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",49.508,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Marshall Islands","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",61.233,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Marshall Islands","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",37.337,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",51.841,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",61.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",42.468,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",58.877,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",77.649,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",41.852,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",71.761,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",78.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",63.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",60.151,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",77.502,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",45.626,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",59.038,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",66.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",52.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",60.451,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",78.817,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",80.656,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mozambique","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",77.213,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HIES - Living Standards Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",45.467,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HIES - Living Standards Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",64.058,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HIES - Living Standards Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",29.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montserrat","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",70.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montserrat","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",72.464,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montserrat","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",67.648,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",57.929,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",69.702,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",46.862,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malawi","HIES - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",68.264,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Malawi","HIES - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",73.981,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Malawi","HIES - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",63.229,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Malaysia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",69.26,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Malaysia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",81.88,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Malaysia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",55.79,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Namibia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2018",58.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2018",62.695,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.417,,,,"Repository: ILO-STATISTICS - Micro data processing"
"New Caledonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",57.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"New Caledonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",62.989,,,,"Repository: ILO-STATISTICS - Micro data processing"
"New Caledonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",52.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",79.612,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",87.318,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niger","HIES - National Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",73.365,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nigeria","LFS - Unemployment, Under-employment Watch","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",82.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nigeria","LFS - Unemployment, Under-employment Watch","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",84.448,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nigeria","LFS - Unemployment, Under-employment Watch","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",80.748,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nicaragua","HIES - National Household Survey on Measuring Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2014",64.971,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Nicaragua","HIES - National Household Survey on Measuring Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2014",83.344,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Nicaragua","HIES - National Household Survey on Measuring Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",48.049,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",61.575,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",62.987,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",60.218,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",68.578,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",73.142,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",64.091,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",65.675,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",69.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Norway","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",62.128,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nepal","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2017",39.915,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Nepal","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",54.954,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Nepal","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",27.913,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Nauru","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",65.193,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nauru","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",73.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Nauru","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",56.786,,,,"Repository: ILO-STATISTICS - Micro data processing"
"New Zealand","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",72.11,,,,
"New Zealand","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",76.694,,,,
"New Zealand","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",67.625,,,,
"Oman","ADM - Records of the Directorate General of Civil Status","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",70.6,,,,"Data reference period: End of the year"
"Oman","ADM - Records of the Directorate General of Civil Status","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",86.48,,,,"Data reference period: End of the year"
"Oman","ADM - Records of the Directorate General of Civil Status","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",39.93,,,,"Data reference period: End of the year"
"Pakistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",52.73,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Pakistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",80.665,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Pakistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",24.53,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"Panama","LFS - Labour Market Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.882,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"Panama","LFS - Labour Market Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",74.309,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"Panama","LFS - Labour Market Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",50.372,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"Peru","LFS - Permanent Employment Survey, National","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",72.686,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Peru","LFS - Permanent Employment Survey, National","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",80.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Peru","LFS - Permanent Employment Survey, National","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",65.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",61.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",72.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",50.242,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",67.011,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",73.559,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",59.212,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",51.989,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",53.27,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",50.65,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.842,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",66.313,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",51.972,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Puerto Rico","LFS - Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2015",40.02,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Age coverage - minimum age: 16 years old"
"Puerto Rico","LFS - Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2015",49.17,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Age coverage - minimum age: 16 years old"
"Puerto Rico","LFS - Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",31.93,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding agriculture | Age coverage - minimum age: 16 years old"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.687,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",62.895,,,,"Repository: ILO-STATISTICS - Micro data processing"
