"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label"
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2007",56.969,"Real value"
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2006",66.09,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2006",76.563,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2006",55.742,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2005",65.676,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2005",76.547,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2005",54.999,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2004",64.407,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2004",75.716,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2004",53.371,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2003",64.341,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2003",75.725,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2003",53.274,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2002",64.48,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2002",76.107,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2002",53.184,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2001",64.507,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2001",76.876,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2001",52.489,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2000",64.427,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2000",77.206,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2000",52.026,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1999",63.829,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1999",77.137,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1999",50.937,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1998",63.429,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1998",77.404,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1998",49.908,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1997",62.535,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1997",77.045,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1997",48.511,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1996",63.052,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1996",78.319,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1996",48.306,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1995",61.873,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1995",77.809,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1995",46.487,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1994",61.448,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1994",78,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1994",45.455,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1993",60.913,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1993",77.914,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1993",44.461,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1992",60.32,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1992",78.166,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1992",43.048,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1991",61.017,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1991",80.084,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1991",42.58,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1990",60.21,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1990",79.588,
"Ireland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1990",41.498,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2024",74.667,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2024",78.849,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2024",70.287,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2023",74.748,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2023",78.93,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2023",70.368,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2022",74.468,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2022",78.185,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2022",70.57,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2021",73.413,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2021",77.477,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2021",69.148,"Real value"
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2020",73.512,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2020",77.522,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2020",69.293,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2019",75.577,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2019",79.567,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2019",71.381,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2018",75.863,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2018",80.017,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2018",71.531,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2017",76.777,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2017",80.914,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2017",72.526,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2016",77.303,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2016",81.623,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2016",72.936,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2015",76.556,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2015",80.389,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2015",72.718,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2014",75.847,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2014",79.884,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2014",71.817,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2013",74.78,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2013",78.573,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2013",70.998,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2012",74.158,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2012",77.785,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2012",70.541,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2011",74.068,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2011",78.166,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2011",69.972,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2010",74.557,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2010",78.7,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2010",70.398,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2009",74.705,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2009",79.207,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2009",70.127,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2008",76.317,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2008",81.846,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2008",70.599,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2007",77.069,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2007",82.649,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2007",71.275,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2006",76.793,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2006",81.801,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2006",71.672,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2005",75.633,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2005",80.4,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2005",70.855,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2004",76.211,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2004",82.075,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2004",70.394,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2003",77.121,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2003",82.297,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2003",72,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2002",76.613,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2002",81.605,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2002",71.679,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2001",77.678,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2001",82.909,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2001",72.505,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2000",77.764,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2000",82.154,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2000",73.42,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1999",76.173,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1999",81.225,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1999",71.173,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1998",74.916,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1998",80.542,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1998",69.349,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1997",73.437,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1997",79.343,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1997",67.592,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1996",74.295,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1996",79.985,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1996",68.665,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1995",75.583,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1995",81.141,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1995",70.081,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1994",73.094,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1994",78.403,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1994",67.832,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1993",72.83,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1993",78.362,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1993",67.343,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1992",73.165,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1992",79.352,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1992",67.023,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1991",72.657,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1991",79.18,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1991",66.168,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1990",72.694,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1990",78.915,
"Iceland","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1990",66.495,
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2024",62.831,
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2024",68.538,
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2024",57.872,
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.886,"Real value"
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.623,"Real value"
"Lithuania","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2023",57.914,"Real value"
