"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",16.668,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",17.188,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",16.28,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",16.012,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kosovo","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",19.031,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kuwait","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",49.89,,,,"Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts"
"Kuwait","LFS - Labour Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",56.85,,,,"Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",61.467,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",56.097,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",29.35,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",43.584,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",72.156,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",71.272,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",61.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",62.656,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",60.536,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",49.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",64.316,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",63.852,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",63.762,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",53.1,,,,"Data reference period: End of the year"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",53.3,,,,"Data reference period: End of the year"
"Liechtenstein","ADM-PR - Population Register","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",53.59,,,,"Data reference period: End of the year"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",31.984,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",31.696,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",31.955,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",34.396,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",33.481,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",36.529,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",35.774,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",35.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",33.554,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",48.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.492,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",58.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",57.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",57.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",57.269,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",56.526,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",55.833,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",55.65,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",54.442,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",53.879,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.229,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",57.978,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",58.015,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",56.988,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",55.818,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.802,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",54.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",54.714,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",55.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Luxembourg","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",53.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",55.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",55.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",54.322,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",56.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",55.682,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.809,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",55.184,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",54.988,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",54.12,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Latvia","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",53.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",67.23,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",68.02,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",68.08,,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Morocco","LFS - National Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",19.8,,,,"Employment definition: Excluding own-use production workers"
"Morocco","LFS - National Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",20.9,,,,"Employment definition: Excluding own-use production workers"
"Monaco","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",39.8,,,,"Age coverage - minimum age: 17 years old"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",70.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",71.504,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",70.591,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",68.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",68.306,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",66.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",67.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",68.899,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",69.386,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",69.206,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",68.88,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",83.587,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",50.606,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",42.147,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",48.012,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",46.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",45.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",43.659,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",40.96,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",44.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",43.548,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",43.056,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",43.484,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",43.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",43.125,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Marshall Islands","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",37.337,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Marshall Islands","HIES - Household Income and Expenditure Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",27.901,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",42.468,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",42.316,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",43.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",43.892,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",44.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",42.969,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",42.891,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",42.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",43.458,,,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",44.16,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",41.852,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",51.541,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",38.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",51.599,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",58.569,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",49.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",61.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",60.717,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",63.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",63.079,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",59.871,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",58.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",56.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",54.269,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",51.235,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",49.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",47.723,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malta","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.869,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",45.626,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",47.139,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",49.279,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",48.51,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",51.604,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",52.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",44.412,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",46.401,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",49.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",48.095,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",47.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",47.582,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2015",47.642,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",46.231,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",52.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",55.042,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",53.507,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",56.127,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",58.325,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",52.153,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",53.954,,,,"Repository: ILO-STATISTICS - Micro data processing"
